id,name,doi,paragraph,synonyms,language,authors
570,shiny,10.3389/fnhum.2020.584236,"Additionally, we used the “shiny” and “DynNom” packages in R software to generate a web-based calculator (using training queues) to dynamically predict the WMD risk.","shinysky,shiny18,ShinyGEO,shinyBN,RShiny,ShinyApps,shinyGEO,shinystan,ShinySOM,shinyGPA,ShinyR,Shiny GAM,Shiny/R,ShinyGO,shiny.io,Shiny.r,Shiny R,Shiny Web,ShinyNANO,shinylogs,Shiny-app,glistening,Shiny-Seq,Shiny-R,ShinyGo,Shiny app,R-package shiny,Shiny-seq,shinyMA,ShinyGPA,shinyBS,Shiny27,glossy,ShinyNGS,ShinyAIM,ShinyGOv0,Shiny GUI,Shinyjs,Rshiny,shinyjs,shinyLi R,shinymeta,shinyngs,Shiny App,ShinyGPAS,shinyAce,shinyHTM,SHIN,shinyAE,SHINNY,ShinyStan,shiny,ShinyBN,shinyDAG,ShinyLi,ShinyGeo,Shinystan,SHINY R,ShinnyGO,ShinyJS,Shiny3,shinyFuse,ShinyApp,Shinymeta,shinyTree,SHINY app,ShinyIO,ShinyGO®,Shiny-GO,R-package ‘shiny’,shinyLi,shinyApp,shiny R,ShinyRGL,rshiny",R,"Wenjun Cao,Chenghan Luo,Mengyuan Lei,Min Shen,Wenqian Ding,Mengmeng Wang,Min Seob Song,Jian Ge,Qian Zhang"
571,shiny,10.3389/fped.2020.623184,"Statistical analyses, graphs, design of the research and the online tool were performed in R software 3.6.122 with the following R packages: effsize (26), ggplot2 (27), ggsci (28), ggpubr (29), ComplexHeatmap (30), and shiny (31)","shinysky,shiny18,ShinyGEO,shinyBN,RShiny,ShinyApps,shinyGEO,shinystan,ShinySOM,shinyGPA,ShinyR,Shiny GAM,Shiny/R,ShinyGO,shiny.io,Shiny.r,Shiny R,Shiny Web,ShinyNANO,shinylogs,Shiny-app,glistening,Shiny-Seq,Shiny-R,ShinyGo,Shiny app,R-package shiny,Shiny-seq,shinyMA,ShinyGPA,shinyBS,Shiny27,glossy,ShinyNGS,ShinyAIM,ShinyGOv0,Shiny GUI,Shinyjs,Rshiny,shinyjs,shinyLi R,shinymeta,shinyngs,Shiny App,ShinyGPAS,shinyAce,shinyHTM,SHIN,shinyAE,SHINNY,ShinyStan,shiny,ShinyBN,shinyDAG,ShinyLi,ShinyGeo,Shinystan,SHINY R,ShinnyGO,ShinyJS,Shiny3,shinyFuse,ShinyApp,Shinymeta,shinyTree,SHINY app,ShinyIO,ShinyGO®,Shiny-GO,R-package ‘shiny’,shinyLi,shinyApp,shiny R,ShinyRGL,rshiny",R,"Gang Peng,Yishuo Tang,Tina M. Cowan,Hongyu Zhao,Curt Scharfe"
572,sklearn,10.1002/advs.201903392,"SHAP was implemented using the shap package in Python 3.7.[ ] Regression models were generated using random forest and XGBoost, using the packages sklearn and xgboost in Python 3.7","sklearn Python,sklearn.hmm,sklearn python package,Python sklearn library,Python sklearn package,sklearn-fuse,sklearn0,sklearn”,Python package sklearn,sklearn Python library,sklearn.tree,sklearn Python package,sklearn.utils,Python sklearn,sklearn.svm,Scikit-learn,scikits.learn,sklearn_extra,sklearn‐rvm,Sklearn API,sklear,sklearning,sklearn",Python,"Matthew Vassey,Grazziela P. Figueredo,David J. Scurr,Aliaksei Vasilevich,Steven Vermeulen,Aurélie Carlier,Jeni Luckett,Nick R. M. Beijer,Paul Williams,David A. Winkler,Jan de Boer,Amir M. Ghaemmaghami,Morgan R. Alexander"
573,sklearn,10.1021/acsomega.1c00991,"Machine learning procedures were used/implemented with sklearn, tensorflow, and (for the GNN) pytorch-geometric, while the fingerprints were generated with Dscribe(54) and our own implementation of the PDDF","sklearn Python,sklearn.hmm,sklearn python package,Python sklearn library,Python sklearn package,sklearn-fuse,sklearn0,sklearn”,Python package sklearn,sklearn Python library,sklearn.tree,sklearn Python package,sklearn.utils,Python sklearn,sklearn.svm,Scikit-learn,scikits.learn,sklearn_extra,sklearn‐rvm,Sklearn API,sklear,sklearning,sklearn",,"Felix Mayr,Alessio Gagliardi"
574,sklearn,10.1107/S2059798318005752,The coefficient and intercept were determined by the ‘LogisticRegression’ module in sklearn (http://www.scikit-learn.org),"sklearn Python,sklearn.hmm,sklearn python package,Python sklearn library,Python sklearn package,sklearn-fuse,sklearn0,sklearn”,Python package sklearn,sklearn Python library,sklearn.tree,sklearn Python package,sklearn.utils,Python sklearn,sklearn.svm,Scikit-learn,scikits.learn,sklearn_extra,sklearn‐rvm,Sklearn API,sklear,sklearning,sklearn",,"Adam J. Simpkin,Felix Šimkovic,Jens M. H. Thomas,Martin Savko,Andrey A. Lebedev,Ville Uski,Clive Ballard,Marcin Wojdyr,Rui Wu,Ruslan Sanishvili,Yibin Xu,María‐Natalia Lisa,Alejandro Buschiazzo,William Shepard,Daniel J. Rigden,Ronan M. Keegan"
575,sklearn,10.1111/acel.13320,The age prediction models use an elastic net regression as implemented by Pythons’ sklearn,"sklearn Python,sklearn.hmm,sklearn python package,Python sklearn library,Python sklearn package,sklearn-fuse,sklearn0,sklearn”,Python package sklearn,sklearn Python library,sklearn.tree,sklearn Python package,sklearn.utils,Python sklearn,sklearn.svm,Scikit-learn,scikits.learn,sklearn_extra,sklearn‐rvm,Sklearn API,sklear,sklearning,sklearn",,"David H. Meyer,Björn Schumacher"
576,sklearn,10.1186/s13195-021-00874-9,Statistical analyses were performed using Python (version 3.7.3) and the sklearn package (version 0.21.3),"sklearn Python,sklearn.hmm,sklearn python package,Python sklearn library,Python sklearn package,sklearn-fuse,sklearn0,sklearn”,Python package sklearn,sklearn Python library,sklearn.tree,sklearn Python package,sklearn.utils,Python sklearn,sklearn.svm,Scikit-learn,scikits.learn,sklearn_extra,sklearn‐rvm,Sklearn API,sklear,sklearning,sklearn",Python,"Samantha Prins,Ahnjili Zhuparris,Ellen P. Hart,Robert J. Doll,Geert Jan Groeneveld"
577,sklearn,10.18632/aging.203447,Analyses were performed using the sklearn (version 0.20.3) and lifelines (version 0.19.5) packages in python.,"sklearn Python,sklearn.hmm,sklearn python package,Python sklearn library,Python sklearn package,sklearn-fuse,sklearn0,sklearn”,Python package sklearn,sklearn Python library,sklearn.tree,sklearn Python package,sklearn.utils,Python sklearn,sklearn.svm,Scikit-learn,scikits.learn,sklearn_extra,sklearn‐rvm,Sklearn API,sklear,sklearning,sklearn",Python,"Ted Kheng Siang Ng,David B. Matchar,Timothy V. Pyrkov,П. О. Федичев,Angelique Chan,Brian K. Kennedy"
578,sklearn Python,10.1186/s12859-020-03582-7,"Next, a random forest model is trained (using the sklearn Python package) to classify compounds as to their bioactivity against the protein of interest","sklearn Python library,sklearn.utils Python,sklearn Python,sklearn Python package,Sklearn Python,Sklearn of Python",Python,"Kenneth E. Westerman,Sean Harrington,José M. Ordovás,Laurence D. Parnell"
579,sklearn Python package,10.1016/j.cub.2020.04.042,The network was trained using the backpropagation algorithm and weights were optimized using a stochastic gradient-based solver with adaptive momentum estimation via the sklearn Python package [78].,"Nilearn Python package,hmmlearn Python package,sklearn Python,learn Python package37,sklearn Python package,sklearn python package,sklearn package",Python,"Arne F. Meyer,John O’Keefe,Jasper Poort"
580,sklearn Python package,10.1016/j.patter.2021.100270,"The Equations 1.5 and 1.6 were estimated using the Linear model function implemented in the sklearn Python package, using default parameters","Nilearn Python package,hmmlearn Python package,sklearn Python,learn Python package37,sklearn Python package,sklearn python package,sklearn package",Python,"Chinedu Anthony Anene,Faraz Khan,Findlay Bewicke‐Copley,Eleni Maniati,Jun Wang"
581,sklearn Python package,10.1128/mSystems.00164-16,The multidimensional scaling plots were computed with the sklearn Python package (83).,"Nilearn Python package,hmmlearn Python package,sklearn Python,learn Python package37,sklearn Python package,sklearn python package,sklearn package",Python,"Francesco Asnicar,Serena Manara,Moreno Zolfo,Duy Tin Truong,Matthias Scholz,Federica Armanini,Pamela Ferretti,Valentina Gorfer,Anna Pedrotti,Adrian Tett,Nicola Segata"
582,sklearn Python package,10.7717/peerj.10501,"The feature vector values were scaled from 0.0 to 1.0 using the minmaxscaler in the sklearn Python package (Pedregosa et al., 2011)","Nilearn Python package,hmmlearn Python package,sklearn Python,learn Python package37,sklearn Python package,sklearn python package,sklearn package",Python,"Eliot Cline,Nuttachat Wisittipanit,Tossapon Boongoen,Ekachai Chukeatirote,D. Struss,Anant Eungwanichayapant"
583,sklearn python package,10.3390/s21041463,"The tuned hyper-parameters were: The training set was split in train and validation using the train_test_split function from the sklearn python package, using a 80-20% split, ensuring stratification on the predicted class","Nilearn Python package,hmmlearn Python package,sklearn Python,learn Python package37,sklearn Python package,sklearn python package,sklearn package",Python,"Davide Morelli,Alessio Rossi,Leonardo Bartoloni,Massimo Cairo,David A. Clifton"
584,sklearn python package,10.7554/eLife.52611,"Regression coefficients were calculated using the sklearn.linear_model.Ridge function from the sklearn python package (Pedregosa et al., 2011) where X is 111 x d (and d is the number of transcripts) and y is the vector for RRTS values for each transcript","Nilearn Python package,hmmlearn Python package,sklearn Python,learn Python package37,sklearn Python package,sklearn python package,sklearn package",Python,"Jamie R Wangen,Rachel Green"
585,smnet,10.1002/env.2340,"As such, smnet allows the user to fit spatial additive models based on P?splines, which may be particularly useful for capturing non?stationary and non?separable spatio?temporal effects; characteristics that we expect to be common in streams data (Peterson et al., 2013)","MNet,MNET,PSMNet",,"Alastair Rushworth,Erin E. Peterson,Jay M. Ver Hoef,Adrian Bowman"
586,smnet,10.1002/env.2340,"Until recently, fitting these types of stream network models would have required a great deal of effort and technical expertise, but the SSN and smnet packages make these methods accessible to modellers from a wide variety of disciplines","MNet,MNET,PSMNet",,"Alastair Rushworth,Erin E. Peterson,Jay M. Ver Hoef,Adrian Bowman"
587,snpReady,10.1371/journal.pone.0224631,"Population parameters of DH lines derived from F1/F2 generations were estimated for each SNP by group (generations) and subgroup (source germplasm) through the popgen function of the snpReady package of R software 3.5.0 (R Development Core Team, 2018), namely:","snpReady R package,snpReady package,R package snpReady,r package snpReady,snpReady,SnpReady,R package “snpReady,SnpReady R,snpReady R",R,"Evellyn Giselly de Oliveira Couto,Mayara Neves Cury,Massaine Bandeira e Souza,Ítalo Stefanine Correia Granato,Miriam Suzane Vidotti,Deoclécio Domingos Garbúglio,José Crossa,Juan Burgueño,Roberto Fritsche‐Neto"
588,snpReady,10.1371/journal.pone.0249825,"""Nei’s genetic diversity index and Nei’s genetic distance were calculated in the R packages """"snpReady"""" and """" StAMPP """", respectively [38, 39].""","snpReady R package,snpReady package,R package snpReady,r package snpReady,snpReady,SnpReady,R package “snpReady,SnpReady R,snpReady R",R,"Qun Ji,Honglian Zhu,Xinfang Huang,Kai Zhou,Zhengwei Liu,Yalin Sun,Zhixin Wang,Weidong Ke"
589,snpReady,10.3389/fpls.2019.01353,"After the data were filtered, the missing data were imputed by the knni method with snpReady software (Granato and Fritsche-Neto, 2018).","snpReady R package,snpReady package,R package snpReady,r package snpReady,snpReady,SnpReady,R package “snpReady,SnpReady R,snpReady R",,"Livia Moura Souza,Felipe Roberto Francisco,P.S. Gonçalves,Erivaldo José Scaloppi,Vincent Le Guen,Roberto Fritsche‐Neto,Anete Pereira de Souza"
590,snpReady,10.3389/fpls.2021.658267,"To deal with genotyping data, we developed the package snpReady (Granato et al., 2018b), which helps the user with quality control and the recoding of markers","snpReady R package,snpReady package,R package snpReady,r package snpReady,snpReady,SnpReady,R package “snpReady,SnpReady R,snpReady R",,"Roberto Fritsche‐Neto,Giovanni Galli,Karina Lima Reis Borges,Germano Costa‐Neto,Filipe Couto Alves,Felipe Sabadin,Danilo Hottis Lyra,Pedro Patric Pinho Morais,Luciano Rogério Braatz de Andrade,Ítalo Stefanine Correia Granato,José Crossa"
591,snpReady,10.3390/plants10030509,"Based on the K4 structure model for the whole dataset, the following parameters were calculated for each group: GD (Nei’s genetic diversity), PIC (polymorphic information index), Ho (observed heterozygosity), He (expected heterozygosity), Fi (inbreeding coefficient), pairwise Nei’s standard genetic distance, and pairwise Fst analysis, using snpReady package in R [63].","snpReady R package,snpReady package,R package snpReady,r package snpReady,snpReady,SnpReady,R package “snpReady,SnpReady R,snpReady R",R,"Diana L. Zuluaga,Lucia Lioi,Chiara Delvento,Stefano Pavan,Gabriella Sonnante"
592,spBayesSurv,10.1371/journal.pone.0229336,We implement our proposed method from an R package spBayesSurv provided by Zhou et.al,"spBayesSurv,spBayessurv,R package spBayesSurv,spBayes",R,"Duy Hoa Ngo,Richard Baumgartner,Shahrul Mt‐Isa,Dai Feng,Jie Chen,Patrick Schnell"
593,spacesXYZ,10.1186/s12862-021-01883-w,The DeltaE function in the ‘spacesXYZ’ package [79] was used to calculate ∆E (CIEDE2000).,space,,"Emmanuelle S. Briolat,Lina María Arenas,Anna E. Hughes,Eric Liggins,Martin Stevens"
594,spektral,10.1186/s13059-020-02214-w,"To construct GCNG, we used the python packages of “spektral,” “Keras,” and “Tensorflow.” See Fig. 1a for the architecture of GCNG","Spektraris,spektr,Spektral,Spektr,spektral",Python,"Ye Yuan,Ziv Bar‐Joseph"
595,spektral,10.3389/fgene.2021.733906,We refer to scGAE to build a graph autoencoder that is based on TensorFlow 2.4.1 and Python package spektral 0.6.1,"Spektraris,spektr,Spektral,Spektr,spektral",Python,"Jianping Zhao,Na Wang,Haiyun Wang,Chun-Hou Zheng,Yansen Su"
596,sst,10.1371/journal.pone.0129674,"Due to the difficulty of obtaining a local copy for the programs palsse, stick, xtlsstr, kaksi and sst we have tested them on the set ?? of 100 selected x-ray structures by uploading each one to a web server [23] to obtain their assignments (Table 4)","SSTN,sst2,SSTP,SSTC,SSTR,SSTA,sstl,SSTW,SSTY,sstr,SSTT,SSTO,SSTp,SST+,SST9,SST3,SSTD,SSTF,SSTM,SSTS",,"Chen Cao,Shutan Xu,Lincong Wang"
597,sst,10.1371/journal.pone.0129674,"To compare our algorithm with the five programs (kaksi, plasse, stick, stlsstr and sst) that we are not able to obtain a local copy we have uploaded to a web server [23] a set of 100 x-ray protein structures (set ??) with the first 50 structures having resolutions between 1.0Å–2.0Å and the rest having resolutions ? 2.5Å(1AKG,1BGF,1EZW,1GSU,1I1N,1K1B,1NTE,1O98,1PVM,1SJD,1UKF,1VZY,1XGW,1YQD,2ASC, 2BJI, 2CWH,2FD5,2GB2, 2GG6,2H1V,2I2C,2NSF, 2POK,2VBA,2W6K,2WRA,2X7H,2YSK,2ZJ3,3C9U,3EDF, 3GG7,3HG7,3IDV,3LCC,3LFJ,3","SSTN,sst2,SSTP,SSTC,SSTR,SSTA,sstl,SSTW,SSTY,sstr,SSTT,SSTO,SSTp,SST+,SST9,SST3,SSTD,SSTF,SSTM,SSTS",,"Chen Cao,Shutan Xu,Lincong Wang"
598,star,10.1099/mgen.0.000319,"grubii H99 (CNA3, GCA_000149245.3) [22] or Bt85 (Cryp_neof_Bt85_V1, GCA_002215835.1) [16] genome using star (v 2.5.3a) [23] for RNA-Seq mapping, following ‘Alternate Protocol 7’ for star alignment with transcript coordinate output and with rsem (v1.2.31) quantification [24]","STAR13,STaRS,STARK,StA,STARe,STARs,STTAR,pStAR,STARFM,JSTAR,STaRT,STAR39,Stargz,ESTAR,STARx,star,star/2,STARTT,Spliced Transcripts Alignment to a Reference (STAR),qStar,stare,Ustar,STAR12,STARCH,start domain-containing protein 1,Wstar,stars,Star-P,Start,Star2,QStar,starka,StarI,StaRI,STAR3D,star-e,ustar,STARD1,STAR28,start,STAR-R,STAR19,STAR21,STAR3,StARS,istar,dStAR,PSTAR,Kstar,StaRi,eStar,Stare,GSTAR,STAR),Starr,aSTAR,STARMA,STAAR,STAR-Q,astar,StarE,STARv,CSTAR,STARE,starve,STAR:,STAR/2,StarT,jStar,STAR23,R package STAR,STARP,STARA,StAR2,STARD,STARPA,steroidogenic acute regulatory protein,mitochondrial,STAR51,STAR22,STAR67,STAR-G,rna-star,STARR,luteinizing hormone-induced protein,STAR*D,STAR4,STAR package,STARRT,stard1,STA,STARTS,STAR5,Starr”,StarFL,eStAR,STaRi,STAR58,Starc,STaRI,STARRS,KStar,Star2D,STARch,StARRT,STAR‐2,Stara,STAR-P,StARTs,StarPU,Stars,STAR e,STAR RNA-seq aligner package,STAR37,STARma,Stark,ultrafast universal RNA-seq aligner,STARNA,ASTAR,STAR-E,(STAR,STAR2D,Sstar,START2,STAR-2,StarAI,STARU,STAR_2,STARC,Qstar,starpu,start2,Star®,STARM,START,STAR©,STAR26,STARTs,StARS®,Sta,STARS,STAR75,STAR +,STAR®,Starst,eSTAR,STAR-F,STAR-J,StART,CStaR,STAR-D,DNA STAR package,STARHS,STAR66,sta,STAR74,STAR-T,KSTAR,STAR57,Spliced Transcripts Alignment to Reference,STARQL,STARKS,Star/2,StARR,StarS,QSTAR,StAR2D,iStar,MSTAR,STAR2,STAR-C,STARv2,STARZ,STAR*,Starm,USTAR,SSTAR,STAREE,Star e,StARTS",,"Chen-Hsin Albert Yu,Yuan Chen,Christopher A. Desjardins,Jennifer L. Tenor,Dena L. Toffaletti,Charles Giamberardino,Anastasia P. Litvintseva,John R. Perfect,Christina A. Cuomo"
599,star,10.1111/acel.12739,"Annotated genomes were retrieved from Ensembl, and RNA‐seq data were mapped and quantified using star v.2.5.2b (Dobin et al., 2013).","STAR13,STaRS,STARK,StA,STARe,STARs,STTAR,pStAR,STARFM,JSTAR,STaRT,STAR39,Stargz,ESTAR,STARx,star,star/2,STARTT,Spliced Transcripts Alignment to a Reference (STAR),qStar,stare,Ustar,STAR12,STARCH,start domain-containing protein 1,Wstar,stars,Star-P,Start,Star2,QStar,starka,StarI,StaRI,STAR3D,star-e,ustar,STARD1,STAR28,start,STAR-R,STAR19,STAR21,STAR3,StARS,istar,dStAR,PSTAR,Kstar,StaRi,eStar,Stare,GSTAR,STAR),Starr,aSTAR,STARMA,STAAR,STAR-Q,astar,StarE,STARv,CSTAR,STARE,starve,STAR:,STAR/2,StarT,jStar,STAR23,R package STAR,STARP,STARA,StAR2,STARD,STARPA,steroidogenic acute regulatory protein,mitochondrial,STAR51,STAR22,STAR67,STAR-G,rna-star,STARR,luteinizing hormone-induced protein,STAR*D,STAR4,STAR package,STARRT,stard1,STA,STARTS,STAR5,Starr”,StarFL,eStAR,STaRi,STAR58,Starc,STaRI,STARRS,KStar,Star2D,STARch,StARRT,STAR‐2,Stara,STAR-P,StARTs,StarPU,Stars,STAR e,STAR RNA-seq aligner package,STAR37,STARma,Stark,ultrafast universal RNA-seq aligner,STARNA,ASTAR,STAR-E,(STAR,STAR2D,Sstar,START2,STAR-2,StarAI,STARU,STAR_2,STARC,Qstar,starpu,start2,Star®,STARM,START,STAR©,STAR26,STARTs,StARS®,Sta,STARS,STAR75,STAR +,STAR®,Starst,eSTAR,STAR-F,STAR-J,StART,CStaR,STAR-D,DNA STAR package,STARHS,STAR66,sta,STAR74,STAR-T,KSTAR,STAR57,Spliced Transcripts Alignment to Reference,STARQL,STARKS,Star/2,StARR,StarS,QSTAR,StAR2D,iStar,MSTAR,STAR2,STAR-C,STARv2,STARZ,STAR*,Starm,USTAR,SSTAR,STAREE,Star e,StARTS",,"Stijn Mouton,Magda Grudniewska,Lisa Glazenburg,Victor Guryev,Eugène Berezikov"
600,star,10.1111/acel.12739,"Illumina sequencing reads were mapped to the annotated Mlig_3_7 genome assembly (Wudarski et al., 2017) using star v.2.5.2b (Dobin et al., 2013) in the transcriptome quantification mode with following parameters “–outFilterMultimapNmax 30 –outFilterMismatchNmax 5 –quantMode TranscriptomeSAM.” To generate read counts for transcript clusters, the resulting bam files were processed by Corset v.1.06 (Davidson & Oshlack, 2014)","STAR13,STaRS,STARK,StA,STARe,STARs,STTAR,pStAR,STARFM,JSTAR,STaRT,STAR39,Stargz,ESTAR,STARx,star,star/2,STARTT,Spliced Transcripts Alignment to a Reference (STAR),qStar,stare,Ustar,STAR12,STARCH,start domain-containing protein 1,Wstar,stars,Star-P,Start,Star2,QStar,starka,StarI,StaRI,STAR3D,star-e,ustar,STARD1,STAR28,start,STAR-R,STAR19,STAR21,STAR3,StARS,istar,dStAR,PSTAR,Kstar,StaRi,eStar,Stare,GSTAR,STAR),Starr,aSTAR,STARMA,STAAR,STAR-Q,astar,StarE,STARv,CSTAR,STARE,starve,STAR:,STAR/2,StarT,jStar,STAR23,R package STAR,STARP,STARA,StAR2,STARD,STARPA,steroidogenic acute regulatory protein,mitochondrial,STAR51,STAR22,STAR67,STAR-G,rna-star,STARR,luteinizing hormone-induced protein,STAR*D,STAR4,STAR package,STARRT,stard1,STA,STARTS,STAR5,Starr”,StarFL,eStAR,STaRi,STAR58,Starc,STaRI,STARRS,KStar,Star2D,STARch,StARRT,STAR‐2,Stara,STAR-P,StARTs,StarPU,Stars,STAR e,STAR RNA-seq aligner package,STAR37,STARma,Stark,ultrafast universal RNA-seq aligner,STARNA,ASTAR,STAR-E,(STAR,STAR2D,Sstar,START2,STAR-2,StarAI,STARU,STAR_2,STARC,Qstar,starpu,start2,Star®,STARM,START,STAR©,STAR26,STARTs,StARS®,Sta,STARS,STAR75,STAR +,STAR®,Starst,eSTAR,STAR-F,STAR-J,StART,CStaR,STAR-D,DNA STAR package,STARHS,STAR66,sta,STAR74,STAR-T,KSTAR,STAR57,Spliced Transcripts Alignment to Reference,STARQL,STARKS,Star/2,StARR,StarS,QSTAR,StAR2D,iStar,MSTAR,STAR2,STAR-C,STARv2,STARZ,STAR*,Starm,USTAR,SSTAR,STAREE,Star e,StARTS",,"Stijn Mouton,Magda Grudniewska,Lisa Glazenburg,Victor Guryev,Eugène Berezikov"
601,star,10.1186/s12885-017-3237-1,Raw fastq files were obtained for each sample and aligned to the Homo sapiens reference using star [12],"STAR13,STaRS,STARK,StA,STARe,STARs,STTAR,pStAR,STARFM,JSTAR,STaRT,STAR39,Stargz,ESTAR,STARx,star,star/2,STARTT,Spliced Transcripts Alignment to a Reference (STAR),qStar,stare,Ustar,STAR12,STARCH,start domain-containing protein 1,Wstar,stars,Star-P,Start,Star2,QStar,starka,StarI,StaRI,STAR3D,star-e,ustar,STARD1,STAR28,start,STAR-R,STAR19,STAR21,STAR3,StARS,istar,dStAR,PSTAR,Kstar,StaRi,eStar,Stare,GSTAR,STAR),Starr,aSTAR,STARMA,STAAR,STAR-Q,astar,StarE,STARv,CSTAR,STARE,starve,STAR:,STAR/2,StarT,jStar,STAR23,R package STAR,STARP,STARA,StAR2,STARD,STARPA,steroidogenic acute regulatory protein,mitochondrial,STAR51,STAR22,STAR67,STAR-G,rna-star,STARR,luteinizing hormone-induced protein,STAR*D,STAR4,STAR package,STARRT,stard1,STA,STARTS,STAR5,Starr”,StarFL,eStAR,STaRi,STAR58,Starc,STaRI,STARRS,KStar,Star2D,STARch,StARRT,STAR‐2,Stara,STAR-P,StARTs,StarPU,Stars,STAR e,STAR RNA-seq aligner package,STAR37,STARma,Stark,ultrafast universal RNA-seq aligner,STARNA,ASTAR,STAR-E,(STAR,STAR2D,Sstar,START2,STAR-2,StarAI,STARU,STAR_2,STARC,Qstar,starpu,start2,Star®,STARM,START,STAR©,STAR26,STARTs,StARS®,Sta,STARS,STAR75,STAR +,STAR®,Starst,eSTAR,STAR-F,STAR-J,StART,CStaR,STAR-D,DNA STAR package,STARHS,STAR66,sta,STAR74,STAR-T,KSTAR,STAR57,Spliced Transcripts Alignment to Reference,STARQL,STARKS,Star/2,StARR,StarS,QSTAR,StAR2D,iStar,MSTAR,STAR2,STAR-C,STARv2,STARZ,STAR*,Starm,USTAR,SSTAR,STAREE,Star e,StARTS",,"Bojana Jovanović,Quanhu Sheng,Robert S. Seitz,Kasey Lawrence,Stephan W. Morris,Lance R. Thomas,David R. Hout,Brock L. Schweitzer,Yan Guo,Jennifer A. Pietenpol,Brian D. Lehmann"
