name;candidate_urls;doi;paragraph
skfeature-chappers;https://pypi.org/project/skfeature-chappers,https://github.com/chappers/scikit-feature;10.3389/fgene.2019.00662;The Python package skfeature-chappers (version 1.0.3) was used.
briekit;https://pypi.org/project/briekit,https://github.com/huangyh09/briekit;10.3389/fgene.2021.665888;Sashimi plots were created using the script provided with the briekit tool using default parameters.
the;https://pypi.org/project/the;10.3389/fpsyt.2017.00178;This assessment is led through an interview using three clinical tools: (1) the Difficulties and Needs Self-Assessment Tool, (2) Painful Emotions Tool, and (3) Social Network Tool.
the;https://pypi.org/project/the;10.1186/s12967-021-02723-7;The protein–protein interaction tool STRING 11.0 (Search Tool for the Retrieval of Interacting Genes) was used to visualize the significantly different proteins in PCOS compared to controls, and for all of the proteomic proteins in COVID-19 disease severity described by others [1] (https://string-db.org/)
the;https://pypi.org/project/the;10.1371/journal.pone.0092839;Statistical analysis was carried out by using the SPSS 13.0 (Statistical Package for the Social Sciences) package
fma;https://pypi.org/project/fma;10.3389/fninf.2015.00009;Figure 4), was denoted using the fma:Left_superior_frontal_gyrus concept
fma;https://pypi.org/project/fma;10.3389/fninf.2015.00009;If the gray matter region was a high resolution cortical parcel, then the cortical parcel was related to the instance of the overlapping gyrus via the fma:regional_part_of object property
fma;https://pypi.org/project/fma;10.3389/fninf.2015.00009;The part-whole relationship was expressed using the fma:regional_part_of object property denoting the fact that the high resolution cortical parcel 10 (i.e., hco:s1_gray_matter_of_left_superior_frontal_gyrus_10) was a regional part of the gray matter of the left superior frontal gyrus of the subject 01
numpydoc;https://pypi.org/project/numpydoc;10.3389/fninf.2019.00057;"- Elephant requires installation of Neo and standard numpy, scipy, quantities Python libraries for common functions as well as some libraries for particular packages such as pandas (for using panda_bridge module), scikit-learn (for using ASSET analysis), numpydoc and sphinx (for building documentation) and nose (for running tests);"
keepalive;https://pypi.org/project/keepalive,https://github.com/wikier/keepalive;10.3389/fneur.2021.704170;When a new connection to the INS and CTM is needed, the keepalive timer re-initializes the data collection using a customized helper function
fdb;https://pypi.org/project/fdb,https://github.com/FirebirdSQL/fdb;10.3389/fphys.2020.601313;Thus, the changes observed at the level of the MCU complex in fdb could signify a prior process for the regulation of cytoplasmic Ca2+ signals mediated by the mitochondria, changing the regulation of genes related to contractility and favoring muscle plasticity
shortbred;https://pypi.org/project/shortbred;10.1186/s13073-021-00893-z;A ShortBRED marker database was built from 7921 antibiotic resistance proteins that were used as a protein of interest for the identification of marker families using shortbred_identify.py
SIMLR;https://pypi.org/project/SIMLR,https://github.com/bowang87/SIMLR-PY;10.26508/lsa.201900443;"We used six publicly available data sets (Yan et al, 2013; Biase et al, 2014; Deng et al, 2014; Pollen et al, 2014; Kolodziejczyk et al, 2015; Goolam et al, 2016) previously used in benchmarking SC3 (Kiselev et al, 2017) and SIMLR (Wang et al, 2017)"
SIMLR;https://pypi.org/project/SIMLR,https://github.com/bowang87/SIMLR-PY;10.1186/s12885-021-08617-7;The average rouge scores of the six methods are 0.999921 (SC3), 0.999641 (HC), 0.994104 (NMF), 0.999166 (RaceID), 0.997553 (Seurat) and 0.998465 (SIMLR), respectively
SIMLR;https://pypi.org/project/SIMLR,https://github.com/bowang87/SIMLR-PY;10.3389/fgene.2019.01253; shows that some of the methods as CIDR, DIMMSC, SC3, TSCAN, Seurat (with imposed number of dimensions), SIMLR (with estimated number of clusters) and many combinations of sincell behaved similarly and their performance was mostly affected on the datasets with the lowest separability between the cell groups
metapredict;https://pypi.org/project/metapredict,https://github.com/idptools/metapredict.git;10.1177/0748730418813785;For the microarray datasets, we downloaded the raw (Affymetrix) or processed (Agilent or Illumina) expression data from NCBI GEO, then used metapredict v0.0.0.9019 for mapping probes to Entrez Gene IDs, intra-study normalization, and log-transformation (Hughey and Butte, 2015)
adcc;https://pypi.org/project/adcc,https://github.com/adc-connect/adcc;10.1021/acs.jctc.0c01082;For the ADC calculations using CVS spaces tailored to specific atoms, the adcc package was used, utilizing pyscf for obtaining SCF references.
muscle;https://pypi.org/project/muscle,https://github.com/rlofc/muscle;10.1099/mgen.0.000153;The program checks for sequence format, runs a multiple alignment against a prebuilt alignment profile using muscle v 3.8 and reconstructs the phylogenetic tree using PhyML v 3.1
muscle;https://pypi.org/project/muscle,https://github.com/rlofc/muscle;10.1099/ijsem.0.001698;"Sequences of strain 2-92T were compared with other species by pairwise distance calculations; multiple sequence alignments and phylogenetic analysis of the 16S rRNA gene sequences were performed using muscle [23] and mega5.0 [24], respectively"
muscle;https://pypi.org/project/muscle,https://github.com/rlofc/muscle;10.1080/19490976.2021.1940792;7.471 (default parameters) and muscle v.3.8.1551 (default parameters) and phylogenetic trees were constructed using fasttree v.2.1.10 (parameter: -nt).
libarchive;https://pypi.org/project/libarchive,https://github.com/dsoprea/PyEasyArchive;10.1186/s13321-016-0129-3;The supercell program also uses the libarchive library to archive output structures on-the-fly.
gpiozero;https://pypi.org/project/gpiozero,https://github.com/gpiozero/gpiozero;10.1007/s10278-018-0081-z;$ sudo apt install python-dev python-imaging python-smbus python-rpi.gpio build-essential python-gpiozero
gpiozero;https://pypi.org/project/gpiozero,https://github.com/gpiozero/gpiozero;10.1007/s10278-018-0081-z;The gpiozero library contains many functions for monitoring the state of a pin including the is_pressed method
gpiozero;https://pypi.org/project/gpiozero,https://github.com/gpiozero/gpiozero;10.1007/s10278-018-0081-z;The gpiozero library documentation describes LED-related functions in more detail [5].
grids;https://pypi.org/project/grids;10.1111/jep.12752;For example, inspired by the concepts of “shared decision making”22 and “person‐centred care,”23 guideline makers are supporting individualized clinical decisions by providing new tools in new formats, as, for instance, the Magic app24 or Option grids.25 
dac;https://pypi.org/project/dac;10.1186/s13014-020-01488-5;No significant differences in Dmax of both eyes and lenses were found between dac-VMAT and sapf-VMAT (p > 0.05).
Variance;https://pypi.org/project/Variance;10.1186/1471-2148-7-124;"kya, (kilo) thousand years ago; mtDNA, mitochondrial DNA; nps, nucleotide positions; PCA, Principal Components Analysis; AMOVA, Analysis of Molecular Variance."
Variance;https://pypi.org/project/Variance;10.3390/insects11010035;SAMOVA 2.0 (Spatial Analysis Of Molecular Variance) [35] was used to define the genetic structure of populations with K values ranging from 2 to 6 (for the total six populations of MED) and 100 independent simulated annealing processes
Variance;https://pypi.org/project/Variance;10.1186/s13063-016-1226-3;Analysis of Molecular Variance (AMOVA) will be performed to determine if clustering patterns seen in the PCoA plots are statistically supported by differences in the distance matrix
wradlib;https://pypi.org/project/wradlib;10.1038/s41598-019-46549-2;All data processing and visualisation of radar data was done in Python using the ‘wradlib’, ‘matplotlib’ and ‘numpy’ packages.
MicrobeCensus;https://pypi.org/project/MicrobeCensus,https://github.com/snayfach/MicrobeCensus;10.7717/peerj.4075;MicrobeCensus (Nayfach & Pollard, 2015) was used to analyze average microbial genome size per community across biological replicates (sample time-points) and technical replicates (subsets of one million high-quality reads drawn from forward and reverse reads from each time-point)
MicrobeCensus;https://pypi.org/project/MicrobeCensus,https://github.com/snayfach/MicrobeCensus;10.1371/journal.pcbi.1004573;Metagenome protein family abundances were normalized by their average genome size, as calculated by MicrobeCensus [36], to correct for variation in coverage across samples.
MicrobeCensus;https://pypi.org/project/MicrobeCensus,https://github.com/snayfach/MicrobeCensus;10.1038/s41396-020-00889-4;MicrobeCensus [66] was used to estimate the genome equivalent of every sample
iCR;https://pypi.org/project/iCR;10.1186/1471-2105-7-S5-S9;We have previously reported strategies and tools, such as PredictRegulon and iCR, to identify regulons in bacterial genomes and identified DtxR/IdeR associated regulons in corynebacteria and mycobacteria [1-5]
TumorDecon;https://pypi.org/project/TumorDecon,https://github.com/ShahriyariLab/TumorDecon;10.1038/s41598-021-83767-z;Sub-figures (B)–(I) have been created using TumorDecon (https://pypi.org/project/TumorDecon/).
mux;https://pypi.org/project/mux;10.3390/s120607109;On the other hand, mux translates the file system protocol messages to system calls, leveraging on the mechanisms provided by the kernel (e.g., the mount table).
mux;https://pypi.org/project/mux;10.3390/s120607109;When the client sends a message to open and read/write the file, mux performs the corresponding system calls to read/write the specific file
mux;https://pypi.org/project/mux;10.3390/s120607109;When the user moves to another room and the context data changes, mux tries to select a new binary output located in the new physical location of the user by looking it up in a central registry
aikido;https://pypi.org/project/aikido,https://github.com/doerlbh/aikido;10.3390/s19173681;In this paper, we argue that aikido (a defensive martial art based on circular motions and close-to-elastic scattering), in combination with simple movement monitoring sensors (i.e., inertial sensors) and visual tracking devices (e.g., simple video cameras, depth recovering gadgets, etc.) can provide a creative way of teaching important concepts related to one of the exponents of the STEM domain: physics
