id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric,language_metric,average,min,max,language,metadata_language
5081,rmarkdown,10.1371/journal.pone.0233309,"The simulations and power calculation were carried out using RStudio version 1.1.463 and the ggplot2, scales, knitr, rmarkdown and pwr packages [18–23].","Matthew J. Ward,Brendan H. Carter,Christine Walsh,Joshua Yukich,Dawn M. Wesson,Rebecca C. Christofferson","Zika virus,Aedes aegypti,Aedes albopictus,Virology,Chikungunya,Biology,Transmission (telecommunications),Aedes,Virus","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.5966666666666667,0.1664678752422332,0.0275129843503236,1.0,0.5581295052518447,0.0275129843503236,1.0,R,R
5082,rmarkdown,10.1371/journal.pone.0233309,"The simulations and power calculation were carried out using RStudio version 1.1.463 and the ggplot2, scales, knitr, rmarkdown and pwr packages [18–23].","Matthew J. Ward,Brendan H. Carter,Christine Walsh,Joshua Yukich,Dawn M. Wesson,Rebecca C. Christofferson","Zika virus,Aedes aegypti,Aedes albopictus,Virology,Chikungunya,Biology,Transmission (telecommunications),Aedes,Virus","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.5947619047619047,0.1558734327554702,0.0114888381212949,1.0,0.552424835127734,0.0114888381212949,1.0,R,R
5086,rmarkdown,10.1371/journal.pone.0243295,1.28; [75–77]) and rmarkdown (v,"Antonella Pedergnana,Ivan Calandra,Adrian Evans,Konstantin Bob,Andreas Hildebrandt,Andreu Ollé",,"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5671864622613029,0.4882708191871643,,,0.6851524271494891,0.4882708191871643,1.0,,R
5091,rmarkdown,10.1371/journal.pone.0243295,1.28; [75–77]) and rmarkdown (v,"Antonella Pedergnana,Ivan Calandra,Adrian Evans,Konstantin Bob,Andreas Hildebrandt,Andreu Ollé",,"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.514336917562724,0.5237336158752441,,,0.6793568444793228,0.514336917562724,1.0,,R
5092,rmarkdown,10.1371/journal.pone.0243295,1.28; [75–77]) and rmarkdown (v,"Antonella Pedergnana,Ivan Calandra,Adrian Evans,Konstantin Bob,Andreas Hildebrandt,Andreu Ollé",,"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.4738863287250384,0.2255961745977401,,,0.5664941677742595,0.2255961745977401,1.0,,R
5096,rmarkdown,10.3389/fmolb.2021.635074,"The final, user-friendly HTML reports were produced using R markdown packages rmarkdown 2.6, knitr 1.30 and kableExtra 1.3.1.","Elena Díaz-Santiago,M. Gonzalo Claros,Raquel Yahyaoui,Yolanda de Diego‐Otero,Rocío Calvo,Janet Hoenicka,Francesc Palau,Juan A. G. Ranea,James R. Perkins","Phenotype,Gene,Computational biology","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5776054266232225,0.5927523374557495,0.1646209210157394,1.0,0.6669957370189422,0.1646209210157394,1.0,R,R
5101,rmarkdown,10.3389/fmolb.2021.635074,"The final, user-friendly HTML reports were produced using R markdown packages rmarkdown 2.6, knitr 1.30 and kableExtra 1.3.1.","Elena Díaz-Santiago,M. Gonzalo Claros,Raquel Yahyaoui,Yolanda de Diego‐Otero,Rocío Calvo,Janet Hoenicka,Francesc Palau,Juan A. G. Ranea,James R. Perkins","Phenotype,Gene,Computational biology","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.509009009009009,0.545081377029419,0.1328780204057693,1.0,0.6373936812888394,0.1328780204057693,1.0,R,R
5102,rmarkdown,10.3389/fmolb.2021.635074,"The final, user-friendly HTML reports were produced using R markdown packages rmarkdown 2.6, knitr 1.30 and kableExtra 1.3.1.","Elena Díaz-Santiago,M. Gonzalo Claros,Raquel Yahyaoui,Yolanda de Diego‐Otero,Rocío Calvo,Janet Hoenicka,Francesc Palau,Juan A. G. Ranea,James R. Perkins","Phenotype,Gene,Computational biology","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.5395752895752896,0.3526123464107513,0.1236529052257537,1.0,0.603168108242359,0.1236529052257537,1.0,R,R
5106,rmarkdown,10.5334/joc.161,"All analyses used R version 3.6.2 (R Core Team, 2019) with the following add-on packages: tidyverse 1.3.0 (Wickham et al., 2019) for data wrangling and visualisation, ordinal 2019.12.10 (Christensen, 2019) for fitting cumulative link mixed models, emmeans 1.4.5 (Lenth, 2020) for follow-up analyses and equivalence tests, and rmarkdown 2.1 (Allaire et al., 2020) for compiling the analysis script","Emma Henderson,Daniel J. Simons,Dale J. Barr",Repetition (rhetorical device),"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.545249033763582,0.3372505307197571,0.0261245649307966,1.0,0.5817248258828271,0.0261245649307966,1.0,R,R
5111,rmarkdown,10.5334/joc.161,"All analyses used R version 3.6.2 (R Core Team, 2019) with the following add-on packages: tidyverse 1.3.0 (Wickham et al., 2019) for data wrangling and visualisation, ordinal 2019.12.10 (Christensen, 2019) for fitting cumulative link mixed models, emmeans 1.4.5 (Lenth, 2020) for follow-up analyses and equivalence tests, and rmarkdown 2.1 (Allaire et al., 2020) for compiling the analysis script","Emma Henderson,Daniel J. Simons,Dale J. Barr",Repetition (rhetorical device),"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.5158730158730159,0.3348652720451355,0.0551061369478702,1.0,0.5811688849732043,0.0551061369478702,1.0,R,R
5112,rmarkdown,10.5334/joc.161,"All analyses used R version 3.6.2 (R Core Team, 2019) with the following add-on packages: tidyverse 1.3.0 (Wickham et al., 2019) for data wrangling and visualisation, ordinal 2019.12.10 (Christensen, 2019) for fitting cumulative link mixed models, emmeans 1.4.5 (Lenth, 2020) for follow-up analyses and equivalence tests, and rmarkdown 2.1 (Allaire et al., 2020) for compiling the analysis script","Emma Henderson,Daniel J. Simons,Dale J. Barr",Repetition (rhetorical device),"https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.4722222222222221,0.2037762701511383,0.06498883664608,1.0,0.5481974658038882,0.06498883664608,1.0,R,R
5116,rmarkdown,10.7717/peerj.11757,"The data for all gene regions were analysed in R using the vegan package (R version 3.4.4; Oksanen et al., 2019) and rmarkdown (Xie, Allaire & Grolemund, 2018) to estimate the Sørensen index (Sørensen, 1948; based on presence-absence) and Euclidean distance (based on read abundance equalized per sample) to quantify the compositional dissimilarity among samples","Babett Günther,Jean‐Marc Fromentin,Luisa Métral,Sophie Arnaud‐Haond","Biology,Tuna,Predation,Thunnus,Sardinella,Sardine,Engraulis,Fishery","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://cran.r-project.org/package=rmarkdown,1,rmarkdown,"JJ Allaire, Yihui Xie, Christophe Dervieux, Jonathan McPherson, Javier Luraschi, Kevin Ushey, Aron Atkins, Hadley Wickham, Joe Cheng, Winston Chang, Richard Iannone, Andrew Dunning, Atsushi Yasumoto, Barret Schloerke, Carson Sievert, Devon Ryan, Frederik Aust, Jeff Allen, JooYoung Seo, Malcolm Barrett, Rob Hyndman, Romain Lesur, Roy Storey, Ruben Arslan, Sergio Oller, Posit Software, PBC cph, jQuery UI contributors ctb, Mark Otto, Jacob Thornton, Bootstrap contributors ctb, Twitter, Inc cph, Alexander Farkas, Scott Jehl, Ivan Sagalaev, Greg Franko, John MacFarlane, Google, Inc. ctb, Dave Raggett, W3C cph, Dave Gandy, Ben Sperry, Drifty cph, Aidan Lister, Benct Philip Jonsson, Albert Krewinkel",,Convert R Markdown documents into a variety of formats.,1.0,0.5466389339672236,0.2800158262252807,0.0759222358465194,1.0,0.5805153992078048,0.0759222358465194,1.0,R,R
5121,rmarkdown,10.7717/peerj.11757,"The data for all gene regions were analysed in R using the vegan package (R version 3.4.4; Oksanen et al., 2019) and rmarkdown (Xie, Allaire & Grolemund, 2018) to estimate the Sørensen index (Sørensen, 1948; based on presence-absence) and Euclidean distance (based on read abundance equalized per sample) to quantify the compositional dissimilarity among samples","Babett Günther,Jean‐Marc Fromentin,Luisa Métral,Sophie Arnaud‐Haond","Biology,Tuna,Predation,Thunnus,Sardinella,Sardine,Engraulis,Fishery","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/cran/rmarkdown,1,rmarkdown,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues",1.0,0.5199004975124378,0.292437881231308,0.0921262204647064,1.0,0.5808929198416904,0.0921262204647064,1.0,R,R
5122,rmarkdown,10.7717/peerj.11757,"The data for all gene regions were analysed in R using the vegan package (R version 3.4.4; Oksanen et al., 2019) and rmarkdown (Xie, Allaire & Grolemund, 2018) to estimate the Sørensen index (Sørensen, 1948; based on presence-absence) and Euclidean distance (based on read abundance equalized per sample) to quantify the compositional dissimilarity among samples","Babett Günther,Jean‐Marc Fromentin,Luisa Métral,Sophie Arnaud‐Haond","Biology,Tuna,Predation,Thunnus,Sardinella,Sardine,Engraulis,Fishery","https://cran.r-project.org/package=rmarkdown, https://github.com/rstudio/rmarkdown, https://github.com/cran/rmarkdown",https://github.com/rstudio/rmarkdown,1,rmarkdown,RStudio,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",Dynamic Documents for R,1.0,0.5377872542051646,0.1761801540851593,0.0847892090678215,1.0,0.5597513234716291,0.0847892090678215,1.0,R,R
5124,scCATCH,10.1007/s13238-020-00727-5,"The common practice is to identify cell types with the known cell markers based on the pre-computed cell clusters such as scCATCH (Shao et al., 2020), or to mark cells by comparing the similarity of single-cell expression profiles with reference database using SingleR Aran et al","Xin Shao,Xiaoyan Lu,Jie Liao,Huajun Chen,Xiaohui Fan","Multicellular organism,Cell,Biology,Computational biology","https://cran.r-project.org/package=scCATCH, https://github.com/ZJUFanLab/scCATCH, https://github.com/cran/scCATCH",https://cran.r-project.org/package=scCATCH,1,scCATCH,Xin Shao,"see shao x, known cell markers, cell rna, seq data, marker genes","An automatic cluster-based annotation pipeline based on evidence-based score by matching the marker genes with known cell markers in tissue-specific cell taxonomy reference database for single-cell RNA-seq data. See Shao X, et al (2020) <doi:10.1016/j.isci.2020.100882> for more details.",1.0,0.5746336996336997,0.6509910225868225,0.3360582590103149,,0.6404207453077093,0.3360582590103149,1.0,,R
5126,scCATCH,10.1007/s13238-020-00727-5,"The common practice is to identify cell types with the known cell markers based on the pre-computed cell clusters such as scCATCH (Shao et al., 2020), or to mark cells by comparing the similarity of single-cell expression profiles with reference database using SingleR Aran et al","Xin Shao,Xiaoyan Lu,Jie Liao,Huajun Chen,Xiaohui Fan","Multicellular organism,Cell,Biology,Computational biology","https://cran.r-project.org/package=scCATCH, https://github.com/ZJUFanLab/scCATCH, https://github.com/cran/scCATCH",https://github.com/cran/scCATCH,1,scCATCH,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  scCATCH — Single Cell Cluster-Based Annotation Toolkit for Cellular Heterogeneity. Homepage: https://github.com/ZJUFanLab/scCATCH,1.0,0.5128205128205128,0.3827615976333618,0.228465124964714,,0.5310118088546472,0.228465124964714,1.0,,R
5127,scCATCH,10.1007/s13238-020-00727-5,"The common practice is to identify cell types with the known cell markers based on the pre-computed cell clusters such as scCATCH (Shao et al., 2020), or to mark cells by comparing the similarity of single-cell expression profiles with reference database using SingleR Aran et al","Xin Shao,Xiaoyan Lu,Jie Liao,Huajun Chen,Xiaohui Fan","Multicellular organism,Cell,Biology,Computational biology","https://cran.r-project.org/package=scCATCH, https://github.com/ZJUFanLab/scCATCH, https://github.com/cran/scCATCH",https://github.com/ZJUFanLab/scCATCH,1,scCATCH,"Dr. FAN, Xiaohui","cell-markers, cluster-annotation, marker-genes, rna-seq, sequencing, seurat, single-cell, transcriptome, transcriptomics",Automatic Annotation on Cell Types of Clusters from Single-Cell RNA Sequencing Data,1.0,0.5748418248418249,0.6797820925712585,0.2916527688503265,,0.6365691715658525,0.2916527688503265,1.0,,R
